EntryDate,EntryTime,EntryPrice,Type,ExitDate,ExitTime,ExitPrice,Symbol,Pnl
06-02-2017,09:30:00,56.95,Sell,06-02-2017,09:45:00,74.05,20700CE,-427.5
06-02-2017,09:30:00,60,Sell,06-02-2017,13:36:00,78,20100PE,-450
06-02-2017,09:37:00,97.6,Buy,06-02-2017,13:35:00,78.1,20600CE,-487.5
06-02-2017,13:36:00,100.3,Buy,06-02-2017,14:41:00,80.25,20200PE,-501.25
06-02-2017,13:23:00,56.95,Sell,06-02-2017,15:15:00,52.65,20700CE,107.5
06-02-2017,14:06:00,60,Sell,06-02-2017,15:15:00,58.55,20100PE,36.25
07-02-2017,09:30:00,42.25,Sell,07-02-2017,15:15:00,39,20700CE,81.25
07-02-2017,09:30:00,45.8,Sell,07-02-2017,15:15:00,37,20000PE,220
07-02-2017,12:33:00,105.4,Buy,07-02-2017,14:32:00,84.3,20500CE,-527.5
07-02-2017,09:36:00,79.8,Buy,07-02-2017,10:00:00,63.85,20100PE,-398.75
08-02-2017,09:30:00,52.8,Sell,08-02-2017,15:15:00,8.45,20600CE,1108.75
08-02-2017,09:30:00,58.95,Sell,08-02-2017,13:34:00,76.65,20100PE,-442.5
08-02-2017,13:34:00,100.45,Buy,08-02-2017,13:51:00,80.35,20200PE,-502.5
08-02-2017,13:51:00,58.95,Sell,08-02-2017,14:30:00,76.65,20100PE,-442.5
09-02-2017,09:30:00,55.95,Sell,09-02-2017,15:15:00,0.05,20400CE,1397.5
09-02-2017,09:30:00,55.7,Sell,09-02-2017,09:58:00,72.4,20400PE,-417.5
09-02-2017,09:37:00,64.05,Buy,09-02-2017,09:45:00,51.25,20400PE,-320
10-02-2017,09:30:00,51.05,Sell,10-02-2017,15:15:00,30.45,20600CE,515
10-02-2017,09:30:00,41.25,Sell,10-02-2017,09:52:00,53.6,19900PE,-308.75
10-02-2017,09:51:00,99.7,Buy,10-02-2017,10:31:00,79.75,20100PE,-498.75
10-02-2017,10:18:00,41.25,Sell,10-02-2017,13:44:00,53.6,19900PE,-308.75
13-02-2017,09:30:00,46.3,Sell,13-02-2017,15:15:00,38.3,20500CE,200
13-02-2017,09:30:00,56.3,Sell,13-02-2017,12:22:00,73.2,20000PE,-422.5
13-02-2017,12:18:00,96.55,Buy,13-02-2017,13:42:00,86.9,20100PE,-241.25
13-02-2017,13:42:00,56.3,Sell,13-02-2017,15:15:00,41.6,20000PE,367.5
14-02-2017,09:30:00,46.4,Sell,14-02-2017,10:05:00,60.3,20400CE,-347.5
14-02-2017,09:30:00,44.55,Sell,14-02-2017,15:15:00,26.7,20000PE,446.25
14-02-2017,09:58:00,88.55,Buy,14-02-2017,11:42:00,70.85,20300CE,-442.5
14-02-2017,12:41:00,80.1,Buy,14-02-2017,13:00:00,64.1,20100PE,-400
14-02-2017,11:38:00,46.4,Sell,14-02-2017,15:15:00,48.25,20400CE,-46.25
15-02-2017,09:30:00,56,Sell,15-02-2017,09:39:00,72.8,20400CE,-420
15-02-2017,09:30:00,46.95,Sell,15-02-2017,11:15:00,61.05,20200PE,-352.5
15-02-2017,09:39:00,113.4,Buy,15-02-2017,10:16:00,90.7,20300CE,-567.5
15-02-2017,11:14:00,92.15,Buy,15-02-2017,13:34:00,128.9,20300PE,918.75
15-02-2017,10:10:00,56,Sell,15-02-2017,15:15:00,14,20400CE,1050
16-02-2017,09:30:00,46.05,Sell,16-02-2017,11:35:00,59.85,20200CE,-345
16-02-2017,09:30:00,40.1,Sell,16-02-2017,09:33:00,52.15,20100PE,-301.25
16-02-2017,11:17:00,113.4,Buy,16-02-2017,13:10:00,111.35,20100CE,-51.25
16-02-2017,09:32:00,94.6,Buy,16-02-2017,10:09:00,85.15,20200PE,-236.25
16-02-2017,10:09:00,40.1,Sell,16-02-2017,10:15:00,52.15,20100PE,-301.25
16-02-2017,13:09:00,46.05,Sell,16-02-2017,13:33:00,59.85,20200CE,-345
17-02-2017,09:30:00,49.85,Sell,17-02-2017,11:55:00,64.8,20900CE,-373.75
17-02-2017,09:30:00,49.05,Sell,17-02-2017,13:32:00,63.75,20200PE,-367.5
17-02-2017,10:03:00,83.45,Buy,17-02-2017,10:53:00,66.75,20800CE,-417.5
17-02-2017,09:38:00,79.85,Buy,17-02-2017,09:41:00,63.9,20300PE,-398.75
17-02-2017,13:09:00,49.85,Sell,17-02-2017,15:15:00,30.5,20900CE,483.75
17-02-2017,13:50:00,49.05,Sell,17-02-2017,15:15:00,46.8,20200PE,56.25
20-02-2017,09:30:00,37.65,Sell,20-02-2017,10:35:00,48.95,20800CE,-282.5
20-02-2017,09:30:00,58.15,Sell,20-02-2017,15:15:00,22.55,20300PE,890
20-02-2017,09:37:00,108.2,Buy,20-02-2017,15:15:00,138.85,20600CE,766.25
21-02-2017,09:30:00,58,Sell,21-02-2017,14:49:00,75.4,20800CE,-435
21-02-2017,09:30:00,47.6,Sell,21-02-2017,10:48:00,61.9,20500PE,-357.5
21-02-2017,14:17:00,112.7,Buy,21-02-2017,15:15:00,184.5,20700CE,1795
21-02-2017,10:25:00,90.55,Buy,21-02-2017,13:36:00,72.45,20600PE,-452.5
21-02-2017,11:59:00,47.6,Sell,21-02-2017,15:15:00,12.15,20500PE,886.25
22-02-2017,09:30:00,52.1,Sell,22-02-2017,15:15:00,30.9,21000CE,530
22-02-2017,09:30:00,49.55,Sell,22-02-2017,09:42:00,64.4,20800PE,-371.25
22-02-2017,09:34:00,97.45,Buy,22-02-2017,11:07:00,77.95,20900PE,-487.5
22-02-2017,10:23:00,49.55,Sell,22-02-2017,13:04:00,64.4,20800PE,-371.25
23-02-2017,09:30:00,43.6,Sell,23-02-2017,09:36:00,56.7,20900CE,-327.5
23-02-2017,09:30:00,46.05,Sell,23-02-2017,15:15:00,0.7,20800PE,1133.75
23-02-2017,09:33:00,102.5,Buy,23-02-2017,14:09:00,133.25,20800CE,768.75
23-02-2017,14:22:00,43.6,Sell,23-02-2017,14:32:00,56.7,20900CE,-327.5
27-02-2017,09:30:00,40.55,Sell,27-02-2017,15:15:00,16.5,21100CE,601.25
27-02-2017,09:30:00,44.2,Sell,27-02-2017,09:50:00,57.45,20500PE,-331.25
27-02-2017,09:38:00,75.65,Buy,27-02-2017,15:15:00,102,20600PE,658.75
28-02-2017,09:30:00,53.85,Sell,28-02-2017,15:15:00,43.05,20800CE,270
28-02-2017,09:30:00,40.45,Sell,28-02-2017,15:15:00,30.2,20400PE,256.25
28-02-2017,09:59:00,98.9,Buy,28-02-2017,11:35:00,79.1,20700CE,-495
01-03-2017,09:30:00,39.3,Sell,01-03-2017,09:33:00,51.1,20900CE,-295
01-03-2017,09:30:00,57.65,Sell,01-03-2017,15:15:00,25.6,20700PE,801.25
01-03-2017,09:32:00,83.7,Buy,01-03-2017,10:42:00,83.65,20800CE,-1.25
01-03-2017,11:22:00,39.3,Sell,01-03-2017,14:38:00,51.1,20900CE,-295
02-03-2017,09:30:00,30.1,Sell,02-03-2017,11:30:00,39.15,20900CE,-226.25
02-03-2017,09:30:00,39.85,Sell,02-03-2017,13:05:00,51.8,20800PE,-298.75
02-03-2017,09:42:00,80.45,Buy,02-03-2017,11:45:00,80.45,20800CE,-3.55E-13
02-03-2017,13:03:00,106.95,Buy,02-03-2017,15:15:00,300,20900PE,4826.25
02-03-2017,11:44:00,30.1,Sell,02-03-2017,15:15:00,0.05,20900CE,751.25
02-03-2017,13:11:00,39.85,Sell,02-03-2017,13:43:00,51.8,20800PE,-298.75
03-03-2017,09:30:00,57.35,Sell,03-03-2017,15:15:00,49.65,20800CE,192.5
03-03-2017,09:30:00,46.45,Sell,03-03-2017,10:05:00,60.4,20200PE,-348.75
03-03-2017,09:49:00,77.05,Buy,03-03-2017,14:18:00,61.65,20300PE,-385
03-03-2017,14:05:00,46.45,Sell,03-03-2017,15:15:00,44.3,20200PE,53.75
06-03-2017,09:30:00,37,Sell,06-03-2017,09:35:00,48.1,20900CE,-277.5
06-03-2017,09:30:00,39.9,Sell,06-03-2017,15:15:00,27.25,20400PE,316.25
06-03-2017,09:34:00,73.2,Buy,06-03-2017,13:05:00,65.85,20800CE,-183.75
06-03-2017,13:10:00,73.45,Buy,06-03-2017,14:28:00,58.75,20500PE,-367.5
06-03-2017,13:05:00,37,Sell,06-03-2017,15:15:00,44.65,20900CE,-191.25
